(-3.2217926264308208, 'type_photo')
(-2.482385887249571, 'has_url')
(-1.8972975949883604, 'is_clout_no')
(-1.7127303812393573, 'has_exclam')
(-1.5914164171612522, 'cause_yes')
(-1.3202449811239496, 'posemo_yes')
(-1.272057941827198, 'tentat_yes')
(-1.2288300611148482, 'is_tone_no')
(-0.9322952832725957, 'is_analytic_yes')
(-0.80236436103345687, 'negemo_yes')
(-0.7579500908179555, 'anx_yes')
(-0.7407744555255602, 'is_clout_yes')
(-0.68007346757521814, 'many_sixltr')
(-0.67126345365842499, 'certain_yes')
(-0.66357506355427476, 'type_video')
(-0.66114472670971691, 'high_wps')
(-0.53483502845107278, 'has_hashtag')
(-0.48164898846377485, 'achieve_yes')
(-0.42723496852707388, 'discrep_yes')
(-0.4118917717693969, 'feel_yes')
(-0.394430576821377, 'insight_yes')
(-0.214507233445205, 'is_analytic_no')
(-0.15123845098348426, 'is_authentic_yes')
(-0.14320048169608801, 'swear_yes')
(-0.1070394994419749, 'few_sixltr')
(-0.10270417180895529, 'sad_yes')
(-0.011935458007528476, 'differ_yes')
(0.086522971982532074, 'affiliation_yes')
(0.21182073308636853, 'see_yes')
(0.27298319890495659, 'anger_yes')
(0.52311361728931371, 'power_yes')
(0.6000333091800174, 'risk_yes')
(0.64973520280254171, 'low_wps')
(0.68762594495175633, 'hear_yes')
(0.68945470891383631, 'has_qmark')
(1.2887740526199185, 'reward_yes')
(1.3371663285680255, 'netspeak_yes')
(1.432798949243375, 'filler_yes')
(1.8300548438959632, 'type_link')
(1.8398605358915305, 'assent_yes')
(2.0207618359992923, 'is_authentic_no')
(5.8915747704971686, 'nonflu_yes')
(7.6034138956053257, 'type_status')
